gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
694608828,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716209,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716209,,,NA,CC_BY_4_0,,,,,2024-04-04T14:41:59Z,StillImage,
694608827,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716192,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716192,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:55Z,StillImage,
694608826,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716189,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716189,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:55Z,StillImage,
694608825,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716186,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716186,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:53Z,StillImage,
694608824,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716184,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716184,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:54Z,StillImage,
694608823,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716182,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716182,,,NA,CC_BY_4_0,,,,,2024-04-04T14:41:59Z,StillImage,
694608759,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716242,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716242,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:02Z,StillImage,
694608242,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04720027,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,NC,En bas de l'évêché,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,-22.28556,166.45417,NA,NA,NA,NA,NA,NA,1943-01-17,17,1,1943,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04720027,,,NA,CC_BY_4_0,,"Virot, R.",,,2024-04-04T14:41:58Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
694608240,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04719993,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,NC,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,-22.30528,166.43833,NA,NA,NA,NA,NA,NA,1951-01-18,18,1,1951,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04719993,,,NA,CC_BY_4_0,,"Baumann-Bodenheim, M.G.;Guillaumin",,,2024-04-04T14:41:59Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
694608239,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04719992,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,NC,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,-20.08222,164.00111,NA,NA,NA,NA,NA,NA,1961-01-07,7,1,1961,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04719992,,,NA,CC_BY_4_0,,"MacKee, H.S.",,,2024-04-04T14:41:57Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
694608238,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04719991,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,NC,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,-22.27083,166.43389,NA,NA,NA,NA,NA,NA,1865-01-01/1865-01-31,NA,1,1865,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04719991,,,NA,CC_BY_4_0,,"Thiébaud, C.",,,2024-04-04T14:41:58Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
694608237,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04719975,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,NC,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,-21.52667,165.95944,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04719975,,,NA,CC_BY_4_0,,"Pancher, J.",,,2024-04-04T14:41:58Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
694605577,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05044181,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P05044181,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:00Z,StillImage,
694605576,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05044163,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P05044163,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:01Z,StillImage,
694605575,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05044151,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P05044151,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:02Z,StillImage,
694605574,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05044150,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P05044150,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:01Z,StillImage,
694605573,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05044147,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P05044147,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:01Z,StillImage,
694605564,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05044209,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P05044209,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:01Z,StillImage,
694605563,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05044203,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P05044203,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:56Z,StillImage,
694605562,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05044199,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P05044199,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:53Z,StillImage,
694596754,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716254,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716254,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:56Z,StillImage,
694596753,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716253,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716253,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:54Z,StillImage,
694596752,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716252,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716252,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:53Z,StillImage,
694596751,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716251,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716251,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:51Z,StillImage,
694596750,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716250,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716250,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:54Z,StillImage,
694596749,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716240,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716240,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:01Z,StillImage,
694596748,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716239,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716239,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:02Z,StillImage,
694596747,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716238,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716238,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:02Z,StillImage,
694596746,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716236,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716236,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:05Z,StillImage,
694596745,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716235,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716235,,,NA,CC_BY_4_0,,,,,2024-04-04T14:41:58Z,StillImage,
694596744,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716234,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716234,,,NA,CC_BY_4_0,,,,,2024-04-04T14:41:58Z,StillImage,
694596743,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716233,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716233,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:00Z,StillImage,
694596742,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716232,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716232,,,NA,CC_BY_4_0,,,,,2024-04-04T14:41:59Z,StillImage,
694596741,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716231,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716231,,,NA,CC_BY_4_0,,,,,2024-04-04T14:41:59Z,StillImage,
694596740,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716230,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716230,,,NA,CC_BY_4_0,,,,,2024-04-04T14:41:57Z,StillImage,
694596739,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716229,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716229,,,NA,CC_BY_4_0,,,,,2024-04-04T14:41:59Z,StillImage,
694595205,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716210,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716210,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:02Z,StillImage,
694595204,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716208,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716208,,,NA,CC_BY_4_0,,,,,2024-04-04T14:41:59Z,StillImage,
694595203,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716207,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716207,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:02Z,StillImage,
694595202,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716206,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716206,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:02Z,StillImage,
694595201,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716205,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716205,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:02Z,StillImage,
694595200,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716204,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716204,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:01Z,StillImage,
694595199,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04716203,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa Willd.,Willd.,,,,PRESENT,NA,2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,MNHN,P,P04716203,,,NA,CC_BY_4_0,,,,,2024-04-04T14:42:05Z,StillImage,
